precio,moneda,expenses,direccion,titulo,ubicacion,superficie,dormitorio,antiguedad,banos,ambientes,cocheras,toilett,estado,disposicion,parrilla,gimnasio,pileta,solarium,playroom,quincho,ascensor,departamento,provincia,municipio,url_link,localidad_barrio,provincia_region
2411500.0,$,102000.0,Av. del Libertador 4400,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",400.0,4.0,25.0,5.0,5.0,3.0,,Excelente,Frente,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-5-ambientes--6723936,Palermo,Capital Federal
482300.0,$,6400.0,Doblas  al 100,"Departamento en Alquiler en Caballito, Capital Federal","Caballito, Capital Federal",138.0,3.0,80.0,2.0,4.0,,,,Frente,0,0,0,0,0,0,0,Comuna 6,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-caballito-4-ambientes--7579606,Caballito,Capital Federal
482300.0,$,1.0,"Ayacucho 1800, Piso 7","Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",140.0,2.0,,2.0,3.0,1.0,,Bueno,Frente,0,0,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--6545182,Recoleta,Barrio Norte
742000.0,$,13900.0,"Copérnico 2300, Piso 9","Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",100.0,1.0,,1.0,2.0,,,Muy Bueno,Frente,0,0,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--6545188,Palermo,Capital Federal
1298500.0,$,40000.0,GALILEO 2400,"Departamento en Alquiler en Barrio Norte, Capital Federal","Barrio Norte, Capital Federal",256.0,3.0,55.0,2.0,4.0,,,Bueno,Frente,0,0,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-4-ambientes--7770606,Barrio Norte,Capital Federal
927500.0,$,28000.0,Florida al 1000,"Departamento en Alquiler en Retiro, Centro","Retiro, Centro",254.0,2.0,85.0,3.0,4.0,,,,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-retiro-4-ambientes--7806728,Retiro,Centro
704900.0,$,13000.0,Av. Alvear 1800,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",115.0,3.0,60.0,3.0,4.0,,,Bueno,Contra.,0,0,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--7904094,Recoleta,Barrio Norte
111111111.0,$,,CORRIENTES 4800,"Departamento en Alquiler en Villa Crespo, Capital Federal","Villa Crespo, Capital Federal",44.0,1.0,0.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Comuna 15,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-2-ambientes--7939762,Villa Crespo,Capital Federal
667800.0,$,,Demaria al 4500,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",75.0,1.0,0.0,1.0,2.0,,,,,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--7979539,Palermo,Capital Federal
1298500.0,$,,Macacha Güemes  al 300,"Departamento en Alquiler en Puerto Madero, Centro","Puerto Madero, Centro",130.0,2.0,,1.0,2.0,,,,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-2-ambientes--8136528,Puerto Madero,Centro
1669500.0,$,90000.0,Quintana 100,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",273.0,3.0,100.0,3.0,5.0,1.0,,,,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--8456983,Recoleta,Barrio Norte
2188900.0,$,88000.0,Julieta Lanteri al 1200,"Departamento en Alquiler en Puerto Madero, Centro","Puerto Madero, Centro",321.0,4.0,15.0,5.0,5.0,4.0,,,Frente,0,1,1,0,1,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-5-ambientes--8475938,Puerto Madero,Centro
1298500.0,$,,Av Del Libertador 300,"Departamento en Alquiler en Retiro, Centro","Retiro, Centro",250.0,4.0,15.0,4.0,5.0,2.0,,,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-retiro-5-ambientes--8920193,Retiro,Centro
1075900.0,$,,Cerrito y Posadas.. Torre Sudamérica. Cochera y Vig. 24 hs.  252m2,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",240.0,4.0,45.0,2.0,6.0,1.0,,,Frente,0,0,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-6-ambientes--8990350,Recoleta,Barrio Norte
120000.0,$,50000.0,Tucuman 300,"Departamento en Alquiler en Retiro, Centro","Retiro, Centro",160.0,5.0,0.0,2.0,1.0,,,Excelente,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-retiro-1-ambiente--8992178,Retiro,Centro
1224300.0,$,,PELLEGRINI CARLOS 1300,"Departamento en Alquiler en Retiro, Centro","Retiro, Centro",240.0,3.0,23.0,,4.0,2.0,,Muy Bueno,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-retiro-4-ambientes--9131762,Retiro,Centro
1484000.0,$,98000.0,Av. Libertador 7000 - Chateau,"Departamento en Alquiler en Nuñez, Capital Federal","Nuñez, Capital Federal",200.0,3.0,8.0,3.0,4.0,2.0,,,,0,0,1,0,0,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-nunez-4-ambientes--9214278,Nuñez,Capital Federal
742000.0,$,,Palpa al 2300,"Departamento en Alquiler en Belgrano, Capital Federal","Belgrano, Capital Federal",190.0,4.0,36.0,3.0,5.0,1.0,,,Frente,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--9214322,Belgrano,Capital Federal
1113000.0,$,,Teodoro Garcia al 1900,"Departamento en Alquiler en Belgrano, Capital Federal","Belgrano, Capital Federal",,3.0,40.0,3.0,4.0,2.0,,,,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--9411403,Belgrano,Capital Federal
927129.0,$,45000.0,Av Del Libertador 7000,"Departamento en Alquiler en Nuñez, Capital Federal","Nuñez, Capital Federal",184.0,3.0,14.0,4.0,4.0,1.0,1.0,Excelente,,0,0,0,0,0,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-nunez-4-ambientes--9953703,Nuñez,Capital Federal
389550.0,$,,"AZOPARDO 700, Piso 16","Departamento en Alquiler en Puerto Madero, Centro","Puerto Madero, Centro",47.0,1.0,,1.0,2.0,,,Muy Bueno,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-2-ambientes--6582024,Puerto Madero,Centro
667800.0,$,,Dorrego   1700 1700,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",95.0,2.0,5.0,2.0,3.0,,,Excelente,,1,0,1,1,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--8967249,Palermo,Capital Federal
927500.0,$,,Dorrego   1700 1700,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",200.0,2.0,5.0,2.0,3.0,,,Excelente,,1,0,1,1,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--10434298,Palermo,Capital Federal
371000.0,$,23000.0,Callao al 1400,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",117.0,2.0,50.0,1.0,4.0,,,,Frente,0,0,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--10489708,Recoleta,Barrio Norte
2151800.0,$,95000.0,Azucena Villaflor al 500,"Departamento en Alquiler en Puerto Madero, Centro","Puerto Madero, Centro",235.0,3.0,0.0,4.0,4.0,1.0,,,Frente,0,1,1,0,1,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-4-ambientes--10707063,Puerto Madero,Centro
2485700.0,$,25000.0,Las Heras al 1600,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",600.0,5.0,0.0,5.0,10.0,,,,,0,0,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-10-ambientes--10860929,Recoleta,Barrio Norte
964600.0,$,25000.0,ECHEVERRíA 2200,"Departamento en Alquiler en Belgrano C, Belgrano","Belgrano C, Belgrano",139.0,3.0,50.0,2.0,4.0,1.0,,Muy Bueno,Frente,0,0,0,0,0,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-c-4-ambientes--10227308,Belgrano C,Belgrano
1001700.0,$,21000.0,ASTOR NUÑEZ,"Departamento en Alquiler en Lomas de Nuñez, Nuñez","Lomas de Nuñez, Nuñez",118.0,2.0,,4.0,3.0,2.0,,,Frente,0,0,0,0,0,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-lomas-de-nunez-3-ambientes--10628544,Lomas de Nuñez,Nuñez
723450.0,$,,Arenales 1600,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",118.0,3.0,,3.0,4.0,,,Excelente,,0,0,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--10892565,Recoleta,Barrio Norte
1669500.0,$,69600.0,Virrey Loreto y Arribeños - Piso 24,"Departamento en Alquiler en Belgrano, Capital Federal","Belgrano, Capital Federal",264.0,4.0,45.0,3.0,5.0,2.0,,,Frente,0,0,1,0,0,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--10921537,Belgrano,Capital Federal
85000.0,$,,Gorriti al 4900,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",46.0,0.0,60.0,1.0,2.0,,,,Frente,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--10930396,Palermo,Capital Federal
890400.0,$,35000.0,Lola Mora al 400,"Departamento en Alquiler en Puerto Madero, Centro","Puerto Madero, Centro",115.0,2.0,10.0,2.0,3.0,1.0,,,,0,1,1,0,1,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-3-ambientes--10942310,Puerto Madero,Centro
2968000.0,$,,MACACHA GUEMES 300,"Departamento en Alquiler en Puerto Madero, Centro","Puerto Madero, Centro",320.0,3.0,12.0,5.0,4.0,2.0,,Excelente,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-4-ambientes--10947186,Puerto Madero,Centro
2040500.0,$,,"Eyle, Petrona 300, Piso 8","Departamento en Alquiler en Puerto Madero, Centro","Puerto Madero, Centro",143.0,2.0,3.0,3.0,3.0,1.0,,Excelente,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-3-ambientes--11027332,Puerto Madero,Centro
1075900.0,$,,Trinidad Guevara al 300,"Departamento en Alquiler en Puerto Madero, Centro","Puerto Madero, Centro",130.0,1.0,,2.0,2.0,,,,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-2-ambientes--11055056,Puerto Madero,Centro
797650.0,$,,Boulevard Azucena Villaflor al 400,"Departamento en Alquiler en Puerto Madero, Centro","Puerto Madero, Centro",135.0,2.0,12.0,3.0,3.0,,,,Frente,0,0,1,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-3-ambientes--11055098,Puerto Madero,Centro
3710000.0,$,,Le Parc DeMaria,"Departamento en Alquiler en Palermo Chico, Palermo","Palermo Chico, Palermo",,4.0,0.0,4.0,5.0,,,,,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-5-ambientes--10910724,Palermo Chico,Palermo
2226000.0,$,80000.0,Av. Libertador 7000,"Departamento en Alquiler en Nuñez, Capital Federal","Nuñez, Capital Federal",284.0,3.0,10.0,4.0,4.0,3.0,,,Frente,0,1,1,0,1,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-nunez-4-ambientes--11105330,Nuñez,Capital Federal
2226000.0,$,80000.0,Av. Libertador 7000,"Departamento en Alquiler en Belgrano, Capital Federal","Belgrano, Capital Federal",284.0,3.0,10.0,4.0,4.0,3.0,,,Frente,0,1,1,0,1,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--11105332,Belgrano,Capital Federal
55000.0,$,14600.0,Florida 800,"Departamento en Alquiler en Microcentro, Centro","Microcentro, Centro",27.0,0.0,45.0,,1.0,,,Muy Bueno,Lateral,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-microcentro-1-ambiente--8242755,Microcentro,Centro
927500.0,$,104000.0,3 de Febrero al 1900,"Departamento en Alquiler en Belgrano, Capital Federal","Belgrano, Capital Federal",314.0,4.0,61.0,3.0,5.0,2.0,,,Frente,0,0,0,0,0,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--11178305,Belgrano,Capital Federal
1298500.0,$,90000.0,Arribeños al 1500,"Departamento en Alquiler en Belgrano, Capital Federal","Belgrano, Capital Federal",240.0,4.0,40.0,2.0,5.0,1.0,,,,0,0,0,0,0,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--11178483,Belgrano,Capital Federal
742000.0,$,,Avenida del Libertador 700,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",148.0,3.0,0.0,2.0,4.0,1.0,,Excelente,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--11306206,Recoleta,Barrio Norte
927500.0,$,30000.0,DEL LIBERTADOR AV. 2600,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",160.0,3.0,50.0,,4.0,1.0,,Muy Bueno,Contra frente,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--11329364,Palermo,Capital Federal
556500.0,$,41000.0,QUINTANA MANUEL PRES AV 400,"Departamento en Alquiler en Barrio Norte, Capital Federal","Barrio Norte, Capital Federal",122.0,1.0,60.0,,2.0,1.0,,Muy Bueno,Contra.,0,0,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-2-ambientes--11334253,Barrio Norte,Capital Federal
2040500.0,$,,Salguero al 3000 - Piso 6,"Departamento en Alquiler en Palermo Chico, Palermo","Palermo Chico, Palermo",236.0,3.0,10.0,,5.0,2.0,,,Frente,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-5-ambientes--11388397,Palermo Chico,Palermo
1113000.0,$,62000.0,Arribeños al 1500,"Departamento en Alquiler en Belgrano, Capital Federal","Belgrano, Capital Federal",240.0,4.0,15.0,3.0,5.0,1.0,,,Frente,0,0,0,0,0,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--11394554,Belgrano,Capital Federal
816200.0,$,99000.0,Posadas al 1500,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",254.0,4.0,70.0,3.0,6.0,,,,Frente,0,0,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-6-ambientes--11397835,Recoleta,Barrio Norte
556500.0,$,,Humboldt  2000 2000,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",,1.0,10.0,1.0,2.0,,,Muy Bueno,,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--11390320,Palermo,Capital Federal
1038800.0,$,93000.0,Av. Libertador 2200,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",250.0,4.0,45.0,3.0,5.0,2.0,,,Frente,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-5-ambientes--11449583,Palermo,Capital Federal
1855000.0,$,94000.0,Parera al 100,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",,3.0,60.0,2.0,4.0,,,,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--11465388,Recoleta,Barrio Norte
150000.0,$,48000.0,ENTRE RIOS AV. 800,"Departamento en Alquiler en Congreso, Capital Federal","Congreso, Capital Federal",160.0,3.0,,,4.0,,,Muy Bueno,Frente,0,0,0,0,0,0,0,Comuna 3,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-congreso-4-ambientes--11470387,Congreso,Capital Federal
1558200.0,$,225448.0,Parera al 100,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",290.0,3.0,80.0,3.0,8.0,3.0,,,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-8-ambientes--11500110,Recoleta,Barrio Norte
1113000.0,$,134320.0,Parana al 900,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",326.0,5.0,90.0,3.0,10.0,1.0,,,Frente,0,1,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-10-ambientes--11500125,Recoleta,Barrio Norte
1446900.0,$,,MARTA SALOTTI al 400,"Departamento en Alquiler en Puerto Madero, Centro","Puerto Madero, Centro",150.0,1.0,0.0,,2.0,1.0,,,,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-2-ambientes--11505707,Puerto Madero,Centro
3153500.0,$,,AV. LIBERTADOR al 3600,"Departamento en Alquiler en Palermo Chico, Palermo","Palermo Chico, Palermo",400.0,4.0,,5.0,7.0,2.0,,,,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-7-ambientes--11528692,Palermo Chico,Palermo
445200.0,$,,Nicaragua  5400 5400,"Departamento en Alquiler en Palermo Hollywood, Palermo","Palermo Hollywood, Palermo",63.0,0.0,,,1.0,,,Excelente,Frente,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-1-ambiente--9066299,Palermo Hollywood,Palermo
519400.0,$,,Sucre 1500,"Departamento en Alquiler en Belgrano, Capital Federal","Belgrano, Capital Federal",36.0,1.0,,1.0,1.0,,,,Frente,0,0,0,0,0,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--11608114,Belgrano,Capital Federal
2968000.0,$,197000.0,Humboldt al 2000,"Departamento en Alquiler en Palermo Hollywood, Palermo","Palermo Hollywood, Palermo",316.0,4.0,9.0,5.0,6.0,3.0,,,Frente,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-6-ambientes--11611535,Palermo Hollywood,Palermo
352450.0,$,,Av. General Indalesio Chenaut  1900 1900,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",63.0,1.0,8.0,2.0,2.0,,,,Frente,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--9065830,Palermo,Capital Federal
1484000.0,$,,Juan Francisco Segui 3900,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",245.0,4.0,,3.0,5.0,2.0,,Excelente,Frente,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-5-ambientes--11617160,Palermo,Capital Federal
2968000.0,$,170000.0,Petrona Eyle al 300,"Departamento en Alquiler en Puerto Madero, Centro","Puerto Madero, Centro",294.0,3.0,8.0,3.0,4.0,2.0,,,Frente,0,1,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-4-ambientes--11621521,Puerto Madero,Centro
190000.0,$,,Av. Montes de Oca al 800,"Departamento en Alquiler en Barracas, Capital Federal","Barracas, Capital Federal",,0.0,90.0,6.0,15.0,,,,Frente,0,0,0,0,0,0,0,Comuna 4,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-barracas-15-ambientes--10232116,Barracas,Capital Federal
667800.0,$,70000.0,Julian Alvarez al 2300,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",124.0,3.0,8.0,2.0,4.0,1.0,,,Contra.,0,1,1,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--11623858,Palermo,Capital Federal
742000.0,$,,Recoleta Caba,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",273.0,4.0,50.0,2.0,5.0,2.0,,Muy Bueno,Frente,0,0,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--11629222,Recoleta,Barrio Norte
667800.0,$,80000.0,Julian Alvarez 2300,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",124.0,3.0,12.0,3.0,4.0,1.0,,,Contra frente,0,1,1,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--11635637,Palermo,Capital Federal
593600.0,$,,Santa Fe al 3400,"Departamento en Alquiler en Palermo, Capital Federal","Palermo, Capital Federal",,3.0,40.0,2.0,4.0,,,,,0,0,0,0,0,0,0,Comuna 14,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--11645468,Palermo,Capital Federal
129850.0,$,,Olazabal al 4700,"Departamento en Alquiler en Urquiza R, Villa Urquiza","Urquiza R, Villa Urquiza",18.0,0.0,10.0,1.0,1.0,,,,,0,0,0,0,0,0,0,Comuna 12,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-urquiza-r-1-ambiente--11654983,Urquiza R,Villa Urquiza
920080.0,$,60000.0,Camila,"Departamento en Alquiler en Puerto Madero, Centro","Puerto Madero, Centro",120.0,2.0,5.0,2.0,3.0,1.0,,,Frente,0,1,1,0,1,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-3-ambientes--11659369,Puerto Madero,Centro
630700.0,$,21000.0,Juncal al 2100,"Departamento en Alquiler en Recoleta, Barrio Norte","Recoleta, Barrio Norte",170.0,3.0,0.0,2.0,4.0,,,,Frente,0,0,0,0,0,0,0,Comuna 2,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--11660802,Recoleta,Barrio Norte
50000.0,$,10000.0,***ALQUILADO*** OLAZABAL AV. 4500,"Departamento en Alquiler en Villa Urquiza, Capital Federal","Villa Urquiza, Capital Federal",36.0,1.0,45.0,1.0,2.0,,,Bueno,Lateral,0,0,0,0,0,0,0,Comuna 12,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--11663848,Villa Urquiza,Capital Federal
816200.0,$,60000.0,Av congreso al 1800,"Departamento en Alquiler en Nuñez, Capital Federal","Nuñez, Capital Federal",,3.0,,2.0,4.0,1.0,,,Frente,0,0,0,0,0,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-nunez-4-ambientes--11685504,Nuñez,Capital Federal
1113000.0,$,110000.0,Florida al 1000,"Departamento en Alquiler en Retiro, Centro","Retiro, Centro",283.0,2.0,80.0,2.0,5.0,,,,Frente,0,0,0,0,0,0,0,Comuna 1,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-retiro-5-ambientes--11696303,Retiro,Centro
742000.0,$,50000.0,"O'Higgins 1417, 5to Piso, Belgrano, CABA, Argentina","Departamento en Alquiler en Belgrano Barrancas, Belgrano","Belgrano Barrancas, Belgrano",198.0,3.0,0.0,2.0,4.0,1.0,,,,0,0,1,0,0,0,0,Comuna 13,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-barrancas-4-ambientes--11696621,Belgrano Barrancas,Belgrano
85000.0,$,2300.0,Av salvador maria del carril 2300,"Departamento en Alquiler en Villa Pueyrredon, Capital Federal","Villa Pueyrredon, Capital Federal",26.0,0.0,,,,,,Excelente,Frente,0,0,0,0,0,0,0,Comuna 12,Ciudad Autónoma de Buenos Aires,,https://www.argenprop.com/departamento-en-alquiler-en-villa-pueyrredon--11243056,Villa Pueyrredon,Capital Federal
